time_index,date,vol_wass_betti0,vol_wass_betti1,vol_wass_entropy,log_wass_betti0,log_wass_betti1,log_wass_entropy,log_dtw_betti0,log_dtw_betti1,log_dtw_entropy,vol_dtw_betti0,vol_dtw_betti1,vol_dtw_entropy,SP500,VIX,BVOL,CVI,vol_btc_parkinson,vol_btc_rogers,fng_value,fng_classification,event_label,sp_ret,sp_vol7,fear&greed,vol_wass_clustering,vol_wass_degree_centrality,vol_wass_pagerank,log_wass_clustering,log_wass_degree_centrality,log_wass_pagerank,log_dtw_clustering,log_dtw_degree_centrality,log_dtw_pagerank,vol_dtw_clustering,vol_dtw_degree_centrality,vol_dtw_pagerank
23,2020-09-13,1.36,0.0,0.0,1.7,0.0,0.0,2.12,0.0,0.0,1.34,0.0,0.0,3340.96997070312,26.8700008392334,41.32,72.6631,0.0004152718671311,0.0223922560781688,38.0,Fear,0,0.0,0.015268971139911386,38.0,0.9652742351592034,0.9652515089277196,0.1007671402791649,0.9652742351592034,0.9652515089277196,0.1007671402791649,0.5490748138281633,0.5547372071797414,0.1126909989291191,0.9102196433659347,0.9099736023038304,0.1027128063671568
24,2020-09-14,1.36,0.0,0.0,1.68,0.0,0.0,2.04,0.0,0.0,1.34,0.0,0.0,3383.5400390625,25.8500003814697,40.73,67.3444,0.0009274304693853,0.0271360875665508,39.0,Fear,0,0.012741829089359058,0.016471167378482185,39.0,0.96640409665757,0.9663571598174712,0.1007652030544132,0.96640409665757,0.9663571598174712,0.1007652030544132,0.5663625886162243,0.5718861545569619,0.1111419634450587,0.911154064904194,0.9110635079438746,0.1028042513638365
25,2020-09-15,1.34,0.0,0.0,1.7,0.0,0.0,2.04,0.0,0.0,1.32,0.0,0.0,3401.19995117187,25.5900001525878,42.89,67.713,0.0002463436170749,0.0184616910724457,47.0,Neutral,0,0.005219359577687488,0.011843412425992163,47.0,0.9670318069938916,0.9670014515798704,0.1007460487113778,0.9670318069938916,0.9670014515798704,0.1007460487113778,0.564878330174517,0.570425627988181,0.1119478321803063,0.917120333314226,0.9173704173260192,0.1025079349197186
26,2020-09-16,1.28,0.0,0.0,1.64,0.0,0.0,1.94,0.0,0.0,1.3,0.0,0.0,3385.48999023437,26.0400009155273,42.72,67.5706,0.0004741080145283,0.022989532839287,43.0,Fear,0,-0.004618946596211537,0.009295824119588118,43.0,0.9708912188019952,0.9708439473153908,0.1006805477219907,0.9708912188019952,0.9708439473153908,0.1006805477219907,0.5930398039222549,0.5982245893857568,0.1105161786236649,0.921038233385101,0.9214597379075008,0.10237799286497
27,2020-09-17,1.26,0.0,0.0,1.64,0.0,0.0,1.9,0.0,0.0,1.26,0.0,0.0,3357.01000976562,26.4599990844726,41.31,63.9965,0.0002094359004629,0.0184428556188522,48.0,Neutral,0,-0.008412365876402594,0.006803421387785245,48.0,0.9736347838801152,0.9735931911900244,0.1006130658202632,0.9736347838801152,0.9735931911900244,0.1006130658202632,0.6105990136919445,0.61441973105829,0.1104798382300701,0.9352899593355118,0.9351755466421384,0.1018866803636182
28,2020-09-18,1.24,0.0,0.0,1.64,0.0,0.0,1.9,0.0,0.0,1.24,0.0,0.0,3319.46997070312,25.829999923706,40.34,59.8288,0.0001271419355141,0.0134362636161919,49.0,Neutral,0,-0.011182581807410497,0.008176831461307951,49.0,0.9732268895183812,0.9731857268902042,0.1006283068985991,0.9732268895183812,0.9731857268902042,0.1006283068985991,0.6076263444474129,0.6117137397451005,0.1106248468916639,0.9438734268360384,0.9435233897541148,0.1016436538592879
29,2020-09-19,1.24,0.0,0.0,1.6,0.0,0.0,1.86,0.0,0.0,1.24,0.0,0.0,3319.46997070312,25.829999923706,40.34,59.8288,0.0001496130917474,0.0101013606007915,48.0,Neutral,0,0.0,0.008176831461307951,48.0,0.9743746288495914,0.9743474958755296,0.1006060895117534,0.9743746288495914,0.9743474958755296,0.1006060895117534,0.61933250527255,0.6228212945999991,0.1097768689383652,0.9486693981614616,0.9481466122092238,0.1015365129749048
30,2020-09-20,1.2,0.0,0.0,1.5,0.0,0.0,1.72,0.0,0.0,1.24,0.0,0.0,3319.46997070312,25.829999923706,40.34,59.8288,0.0002379846999666,0.0170989165194783,52.0,Neutral,0,0.0,0.008176831461307951,52.0,0.978248489199944,0.9781866542386626,0.1004720170259259,0.978248489199944,0.9781866542386626,0.1004720170259259,0.6463226175920137,0.6476111494017844,0.1089929380926707,0.9517630695667408,0.951261506479079,0.1014335643046905
31,2020-09-21,1.2,0.0,0.0,1.52,0.0,0.0,1.76,0.0,0.0,1.2,0.0,0.0,3281.06005859375,27.7800006866455,41.63,62.1866,0.0011687678411531,0.0254654662151954,48.0,Neutral,0,-0.011571097930804353,0.006387739700189606,48.0,0.9786150837681732,0.9785491650018496,0.1004678716284846,0.9786150837681732,0.9785491650018496,0.1004678716284846,0.646938765012173,0.6483335536410315,0.1090177824737571,0.964189401176458,0.9632770616147,0.100955145907857
32,2020-09-22,1.2,0.0,0.0,1.52,0.0,0.0,1.76,0.0,0.0,1.22,0.0,0.0,3315.57006835937,26.8600006103515,41.77,63.0234,0.0001129233494541,0.0117816497181922,39.0,Fear,0,0.01051794516081217,0.00785776473686844,39.0,0.97827060915389,0.978203046832262,0.1004611957328142,0.97827060915389,0.978203046832262,0.1004611957328142,0.643315348666501,0.64495576808007,0.1085596741226277,0.9639696967246116,0.963116240639615,0.1009849754424188
33,2020-09-23,1.2,0.0,0.0,1.48,0.0,0.0,1.76,0.0,0.0,1.2,0.0,0.0,3236.919922,28.579999923706,40.78,62.6237,0.0003878629317381,0.0126567310447767,43.0,Fear,0,-0.023721455055325746,0.010968182497191238,43.0,0.9788157188358908,0.9787669204259044,0.1004649082433669,0.9788157188358908,0.9787669204259044,0.1004649082433669,0.6475402326769455,0.6493259091179372,0.108898714405628,0.9635042134666574,0.96269362664463,0.1009861110534311
34,2020-09-24,1.2,0.0,0.0,1.48,0.0,0.0,1.76,0.0,0.0,1.2,0.0,0.0,3246.59008789062,28.5100002288818,40.59,63.7105,0.0009526021634293,0.0116541654806034,39.0,Fear,0,0.0029874591042231557,0.01144489546961073,39.0,0.9795262232083882,0.9794717605659452,0.1004637108491094,0.9795262232083882,0.9794717605659452,0.1004637108491094,0.6541435319799805,0.6554964464534462,0.108104759038041,0.9641035772818308,0.9633261604130832,0.1009930010495885
35,2020-09-25,1.2,0.0,0.0,1.48,0.0,0.0,1.7,0.0,0.0,1.2,0.0,0.0,3298.4599609375,26.3799991607666,41.08,58.6159,0.0001249942619782,0.0139608350084378,46.0,Fear,0,0.015976723775615653,0.013332807385908344,46.0,0.9791661236498984,0.9791124101141404,0.1004587891634179,0.9791661236498984,0.9791124101141404,0.1004587891634179,0.6562553573886202,0.6578311386931384,0.107727131715468,0.9659254943995615,0.9651440490174934,0.1008967309060487
36,2020-09-26,1.2,0.0,0.0,1.48,0.0,0.0,1.74,0.0,0.0,1.2,0.0,0.0,3298.4599609375,26.3799991607666,41.08,58.6159,3.5076534330062056e-05,0.0059639845634085,45.0,Fear,0,0.0,0.013332807385908344,45.0,0.9790178595675249,0.978963973633074,0.1004871418862955,0.9790178595675249,0.978963973633074,0.1004871418862955,0.6588472381783899,0.6607517668534266,0.1085903524954836,0.9678902876282928,0.967151436339079,0.1008806919010425
37,2020-09-27,1.2,0.0,0.0,1.44,0.0,0.0,1.68,0.0,0.0,1.2,0.0,0.0,3298.4599609375,26.3799991607666,41.08,58.6159,0.0001030139727944,0.0133906620263597,47.0,Neutral,0,0.0,0.013332807385908344,47.0,0.9803738824329662,0.9803201010960232,0.1004479707682181,0.9803738824329662,0.9803201010960232,0.1004479707682181,0.668234538344373,0.6698454954940909,0.1084658820838713,0.9671743201455651,0.9664801805386408,0.1009111508911001
38,2020-09-28,1.2,0.0,0.0,1.44,0.0,0.0,1.66,0.0,0.0,1.2,0.0,0.0,3351.60009765625,26.1900005340576,41.82,58.9412,0.0001794710365241,0.0184891648755594,43.0,Fear,0,0.016110590199083896,0.013715747090569861,43.0,0.981523538291422,0.9814371229248195,0.1004245454217146,0.981523538291422,0.9814371229248195,0.1004245454217146,0.6826147053101432,0.6832339253191735,0.1079960284054361,0.9687313583657426,0.968021589977863,0.1008723382744867
39,2020-09-29,1.2,0.0,0.0,1.44,0.0,0.0,1.62,0.0,0.0,1.2,0.0,0.0,3335.46997070312,26.2700004577636,41.65,58.3483,0.0001381879505773,0.0110460323007492,45.0,Fear,0,-0.004812664543246026,0.013561523091114904,45.0,0.9812801542994444,0.98118885060169,0.1004480595430973,0.9812801542994444,0.98118885060169,0.1004480595430973,0.6831521366062079,0.6838950846730751,0.1075819070866375,0.9700618237632048,0.969334913752578,0.1008246183266165
40,2020-09-30,1.2,0.0,0.0,1.46,0.0,0.0,1.66,0.0,0.0,1.2,0.0,0.0,3363.0,26.3700008392334,41.5,58.3668,9.866732754116614e-05,0.0132680648712971,49.0,Neutral,0,0.008253718228222073,0.008196474907692363,49.0,0.9811770149194904,0.9810794744843898,0.100450916746673,0.9811770149194904,0.9810794744843898,0.100450916746673,0.6818402838998768,0.6826919972191099,0.107674494493941,0.9693668109815728,0.969433185684318,0.1008380317616681
41,2020-10-01,1.2,0.0,0.0,1.44,0.0,0.0,1.62,0.0,0.0,1.2,0.0,0.0,3380.80004882812,26.7000007629394,41.54,61.3368,0.0006701077115854,0.0281940675505125,45.0,Fear,0,0.005292907769289368,0.008124587238255347,45.0,0.9818490519432552,0.9817450205550912,0.1004380373625373,0.9818490519432552,0.9817450205550912,0.1004380373625373,0.6895120127749479,0.689627863957442,0.1076038339025455,0.969031097670728,0.969105273676037,0.1008456550357245
42,2020-10-02,1.2,0.0,0.0,1.44,0.0,0.0,1.62,0.0,0.0,1.2,0.0,0.0,3348.419922,27.6299991607666,40.96,61.5531,0.0001889146633987,0.0179063803318847,41.0,Fear,0,-0.009577652141641413,0.00853703818359057,41.0,0.9820962544394128,0.9819944497750848,0.1004375281755571,0.9820962544394128,0.9819944497750848,0.1004375281755571,0.6982696662993872,0.6987606636952197,0.1076333940576535,0.9701403883324132,0.9702400945146816,0.100817509628879
43,2020-10-03,1.2,0.0,0.0,1.46,0.0,0.0,1.62,0.0,0.0,1.2,0.0,0.0,3348.419922,27.6299991607666,40.96,61.5531,2.49628146891036e-05,0.005707492159118,40.0,Fear,0,0.0,0.00853703818359057,40.0,0.9818313159107064,0.9817480198327352,0.1004464595680573,0.9818313159107064,0.9817480198327352,0.1004464595680573,0.6953341763940475,0.6957343993328211,0.1075528700877677,0.9726763943070154,0.9727694787557633,0.1007630374671325
44,2020-10-04,1.2,0.0,0.0,1.48,0.0,0.0,1.62,0.0,0.0,1.2,0.0,0.0,3348.419922,27.6299991607666,40.96,61.5531,7.364258921572792e-05,0.0062482764369665,42.0,Fear,0,0.0,0.00853703818359057,42.0,0.9822125199666066,0.9821341776864804,0.1004568982441292,0.9822125199666066,0.9821341776864804,0.1004568982441292,0.7036757964408326,0.7041606455448627,0.1079519164398319,0.9729217417419,0.9730327774209409,0.1007478617119633
45,2020-10-05,1.2,0.0,0.0,1.44,0.0,0.0,1.64,0.0,0.0,1.2,0.0,0.0,3408.60009765625,27.9599990844726,30.03,62.7207,7.934326874136188e-05,0.0076466184994762,42.0,Fear,0,0.017972708638140045,0.009056631113329643,42.0,0.983454914122508,0.983389341993788,0.1004175982851188,0.983454914122508,0.983389341993788,0.1004175982851188,0.7124379991806349,0.7131002804117589,0.1063791677155731,0.973662093555128,0.9737672971787252,0.1007277760862307
46,2020-10-06,1.2,0.0,0.0,1.42,0.0,0.0,1.56,0.0,0.0,1.2,0.0,0.0,3360.96997070312,29.4799995422363,30.02,62.1748,0.000229022168548,0.0134674238774453,47.0,Neutral,0,-0.013973515692228156,0.010778661899575966,47.0,0.9837351657708304,0.983674446590371,0.1003809396136299,0.9837351657708304,0.983674446590371,0.1003809396136299,0.723892979988796,0.7247780189467738,0.1067568259765214,0.9752200739003432,0.9753116302443364,0.100727051677008
47,2020-10-07,1.2,0.0,0.0,1.42,0.0,0.0,1.54,0.0,0.0,1.2,0.0,0.0,3419.43994140625,28.0599994659423,29.06,63.2181,4.451664011538793e-05,0.0068225064253605,43.0,Fear,0,0.017396754869219544,0.012239574869239494,43.0,0.9841458325858616,0.9840696632678196,0.1003728846003145,0.9841458325858616,0.9840696632678196,0.1003728846003145,0.7279313300815413,0.7287886914926885,0.1066845456523851,0.9773252734933204,0.9774060734893064,0.1006235220938615
48,2020-10-08,1.2,0.0,0.0,1.42,0.0,0.0,1.56,0.0,0.0,1.2,0.0,0.0,3446.830078,26.3600006103515,28.98,62.3959,0.0004578748099075,0.020024756214782,46.0,Fear,0,0.008010123605939334,0.012387166582880289,46.0,0.984331916388693,0.9842284541830744,0.1003694071248153,0.984331916388693,0.9842284541830744,0.1003694071248153,0.7317208854661499,0.7323188302558157,0.1062314550466362,0.9779391407264888,0.9780229003062152,0.1006257716067027
49,2020-10-09,1.2,0.0,0.0,1.44,0.0,0.0,1.58,0.0,0.0,1.2,0.0,0.0,3477.13989257812,25.0,31.23,59.5141,0.0001959914312474,0.0142335535943631,48.0,Neutral,0,0.008793533157197997,0.01120977431174731,48.0,0.984434318304238,0.9843457803294344,0.1003733834391294,0.984434318304238,0.9843457803294344,0.1003733834391294,0.7301183462291183,0.7312660213167567,0.1062693518767448,0.97821285344386,0.978300319831518,0.1005999408978696
50,2020-10-10,1.2,0.0,0.0,1.4,0.0,0.0,1.56,0.0,0.0,1.2,0.0,0.0,3477.13989257812,25.0,31.23,59.5141,0.0004231152732563,0.0210024127654444,53.0,Neutral,0,0.0,0.01120977431174731,53.0,0.9835502227445204,0.983443863498293,0.1004096893567272,0.9835502227445204,0.983443863498293,0.1004096893567272,0.7220667890258085,0.7226402230683202,0.1064997218006689,0.9786976285482888,0.9787853422762718,0.1006474599526884
51,2020-10-11,1.2,0.0,0.0,1.44,0.0,0.0,1.6,0.0,0.0,1.2,0.0,0.0,3477.13989257812,25.0,31.23,59.5141,5.493804634946401e-05,0.007160501674267,55.0,Greed,0,0.0,0.01120977431174731,55.0,0.9832677815866856,0.983153980124823,0.1004215441194299,0.9832677815866856,0.983153980124823,0.1004215441194299,0.7124780505645362,0.7133818002128877,0.1068180791432426,0.9769271381662504,0.9770286327242912,0.1006142319652574
52,2020-10-12,1.2,0.0,0.0,1.42,0.0,0.0,1.62,0.0,0.0,1.2,0.0,0.0,3534.21997070312,25.0699996948242,32.27,60.3395,0.0005747130537518,0.0263965075982209,52.0,Neutral,0,0.01641581296364758,0.010932069441440588,52.0,0.9830907316527264,0.9829782846872408,0.1004355842741649,0.9830907316527264,0.9829782846872408,0.1004355842741649,0.7100267358499127,0.7109692047729513,0.1070122808465062,0.9762501434317216,0.976343738001992,0.100670661065826
53,2020-10-13,1.2,0.0,0.0,1.42,0.0,0.0,1.6,0.0,0.0,1.2,0.0,0.0,3511.92993164062,26.0699996948242,33.0,60.7983,0.0001430925434388,0.013540696372211,56.0,Greed,0,-0.006306918994084421,0.00887804425737159,56.0,0.9839921762724302,0.9838786036562034,0.1004089733481823,0.9839921762724302,0.9838786036562034,0.1004089733481823,0.7170272382219032,0.7172122669824792,0.1067249540728643,0.9765452152623756,0.9766414353975466,0.1006011374827369
54,2020-10-14,1.2,0.0,0.0,1.42,0.0,0.0,1.6,0.0,0.0,1.2,0.0,0.0,3488.669922,26.3999996185302,33.25,59.7924,0.0001489496712386,0.0143886040101725,53.0,Neutral,0,-0.006623141717908343,0.008522537434455139,53.0,0.9840059027022636,0.983883149375144,0.1004039456124261,0.9840059027022636,0.983883149375144,0.1004039456124261,0.7189997406302036,0.7191577842093066,0.1067764007199113,0.9787748318177452,0.9788519257268824,0.1005712045452073
55,2020-10-15,1.2,0.0,0.0,1.4,0.0,0.0,1.56,0.0,0.0,1.2,0.0,0.0,3483.34008789062,26.9699993133544,31.34,57.7394,0.0001955800741451,0.0162059667225038,56.0,Greed,0,-0.0015277553418766576,0.008329353536789584,56.0,0.9838077373742452,0.9836916514587632,0.1004096721578695,0.9838077373742452,0.9836916514587632,0.1004096721578695,0.7311490514046943,0.7313764214278727,0.1057948386667717,0.979197873724302,0.9792788412793586,0.1005352827506507
56,2020-10-16,1.2,0.0,0.0,1.44,0.0,0.0,1.58,0.0,0.0,1.2,0.0,0.0,3483.81005859375,27.4099998474121,31.32,57.6807,0.0002799117869233,0.0166774440574363,52.0,Neutral,0,0.00013491955745692508,0.007690347101985648,52.0,0.9832718205322633,0.9831484087770624,0.1004076497727565,0.9832718205322633,0.9831484087770624,0.1004076497727565,0.7205245168758402,0.721174115141745,0.106695596632779,0.9793347789874346,0.9794232056463807,0.100618693793123
57,2020-10-17,1.2,0.0,0.0,1.38,0.0,0.0,1.5,0.0,0.0,1.2,0.0,0.6541541040971701,3483.81005859375,27.4099998474121,31.32,57.6807,2.858484493358408e-05,0.0059072988068452,56.0,Greed,0,0.0,0.007690347101985648,56.0,0.9852096347064446,0.9850883477913126,0.1003408538793377,0.9852096347064446,0.9850883477913126,0.1003408538793377,0.7416610679112506,0.7381815450047073,0.105778112066697,0.9777989814709293,0.9778916356472472,0.1006094250368504
58,2020-10-18,1.2,0.0,0.0,1.38,0.0,0.0,1.56,0.0,0.0,1.2,0.0,0.0,3483.81005859375,27.4099998474121,31.32,57.6807,5.102898080491675e-05,0.0029675244167388,55.0,Greed,0,0.0,0.007690347101985648,55.0,0.9839932735049456,0.9838675202409316,0.1003922557146142,0.9839932735049456,0.9838675202409316,0.1003922557146142,0.7242802589516734,0.7236977355182191,0.1065372011673272,0.9806348812626456,0.9806893157254508,0.1005031095203278
59,2020-10-19,1.2,0.0,0.0,1.42,0.0,0.0,1.56,0.0,0.0,1.2,0.0,0.0,3426.919922,29.1800003051757,31.22,57.1201,0.0004091848132704,0.0185736550911306,55.0,Greed,0,-0.01632986174243778,0.006033689970324827,55.0,0.9835719205165324,0.9834890997356128,0.1004111520551248,0.9835719205165324,0.9834890997356128,0.1004111520551248,0.7250062604025238,0.724708705976244,0.1058473442600983,0.9785696913043064,0.97865337984283,0.100555770035844
60,2020-10-20,1.2,0.0,0.0,1.42,0.0,0.0,1.58,0.0,0.0,1.2,0.0,0.0,3443.1201171875,29.3500003814697,32.0,59.1138,0.0002608919122329,0.0160965929039745,56.0,Greed,0,0.004727334036461972,0.006834308541221117,56.0,0.9841106333229984,0.98402267091757,0.1004028829599442,0.9841106333229984,0.98402267091757,0.1004028829599442,0.724032914831264,0.7238918652255938,0.1061863813968131,0.9801548625147404,0.9802181844093204,0.1004952971804737
61,2020-10-21,1.2,0.0,0.0,1.44,0.0,0.0,1.56,0.0,0.0,1.2,0.0,0.0,3435.56005859375,28.6499996185302,32.11,67.9009,0.0037841912835301,0.0537643270053889,61.0,Greed,0,-0.0021956999281005363,0.006623424266287522,61.0,0.984436012702806,0.9843363050750498,0.100385489974164,0.984436012702806,0.9843363050750498,0.100385489974164,0.7261060688790532,0.7255993275949333,0.1053024832077954,0.9809107714512756,0.9809657560109676,0.1004854360596153
62,2020-10-22,1.2,0.0,0.0,1.42,0.0,0.0,1.6,0.0,0.0,1.2,0.0,0.0,3453.48999023437,28.1100006103515,35.92,66.4477,0.0004257150526858,0.0233194639902998,73.0,Greed,0,0.005218925396390572,0.007198399770527994,73.0,0.9841697619406952,0.9840641825001134,0.1003846035072476,0.9841697619406952,0.9840641825001134,0.1003846035072476,0.7180531328915296,0.7181193899237805,0.1066591685328222,0.9812542888705308,0.9813096481782454,0.1004788570133075
63,2020-10-23,1.2,0.0,0.0,1.42,0.0,0.0,1.54,0.0,0.0,1.2,0.0,0.0,3465.38989257812,27.5499992370605,35.87,62.1722,0.0001506510640156,0.0161037027751762,74.0,Greed,0,0.003445761353703114,0.00740696602907507,74.0,0.9837474581454566,0.9836770144303634,0.1003622126959416,0.9837474581454566,0.9836770144303634,0.1003622126959416,0.7198726352690313,0.7180655258749352,0.1061945525469684,0.980909464010224,0.9809680614447822,0.1004982873089111
64,2020-10-24,1.2,0.0,0.0,1.42,0.0,0.0,1.6,0.0,0.0,1.2,0.0,0.0,3465.38989257812,27.5499992370605,35.87,62.1722,0.0001431850233598,0.0103386258537478,73.0,Greed,0,0.0,0.00740696602907507,73.0,0.983592125513802,0.9835299683130018,0.100351893280682,0.983592125513802,0.9835299683130018,0.100351893280682,0.7120461943653484,0.7118378259180489,0.1065745267361684,0.9812279952958872,0.981288068822248,0.1005183078032585
65,2020-10-25,1.2,0.0,0.0,1.42,0.0,0.5940193749928997,1.56,0.0,0.0,1.2,0.0,0.0,3465.38989257812,27.5499992370605,35.87,62.1722,0.0003681516963752,0.0228116905280999,76.0,Extreme Greed,0,0.0,0.00740696602907507,76.0,0.9836701378957962,0.9835662239049516,0.1003431119661217,0.9836701378957962,0.9835662239049516,0.1003431119661217,0.7145791983415962,0.7141823552121163,0.1056889745189028,0.981735541787909,0.981785639553418,0.10048867204871
66,2020-10-26,1.2,0.0,0.0,1.46,0.02,0.0,1.62,0.0,0.0,1.2,0.0,0.0,3400.96997070312,32.4599990844726,35.58,61.3771,0.0003452491834854,0.0220039831024726,75.0,Greed,0,-0.018589516294535646,0.008206104211357632,75.0,0.9828891847646322,0.982788896952464,0.1003871349840274,0.9828891847646322,0.982788896952464,0.1003871349840274,0.7036017180217461,0.7033766866052287,0.1061234629206386,0.981516180537559,0.98156704820335,0.1005006494374717
67,2020-10-27,1.22,0.0,0.0,1.52,0.0,0.0,1.66,0.0,0.0,1.2,0.0,0.0,3390.67993164062,33.349998474121,35.57,66.6218,0.0009798996245345,0.0210117045637387,61.0,Greed,0,-0.0030256189119990395,0.007809009528971424,61.0,0.9805310144489312,0.9804625775554306,0.1004715831952129,0.9805310144489312,0.9804625775554306,0.1004715831952129,0.6840451232941236,0.6851951814872272,0.1067635144493607,0.9800189741102242,0.9800798448334648,0.1005671925934766
68,2020-10-28,1.22,0.0,0.0,1.5,0.0,0.0,1.72,0.0,0.0,1.2,0.0,0.0,3271.03002929687,40.2799987792968,35.4,66.9471,0.0016517124413813,0.0443135235538658,70.0,Greed,0,-0.035287878760604796,0.014757200885959549,70.0,0.9798135071817218,0.979748196109874,0.1004799108274388,0.9798135071817218,0.979748196109874,0.1004799108274388,0.6706746893472652,0.6724442516306459,0.1074900877824279,0.973188540945684,0.9733593154050328,0.1008058525862448
69,2020-10-29,1.22,0.0,0.0,1.5,0.0,0.0,1.72,0.02,0.0,1.22,0.0,0.0,3310.11010742187,37.5900001525878,36.13,64.4577,0.0008151746202704,0.0331002546356071,67.0,Greed,0,0.011947330894238384,0.01585569029560644,67.0,0.9790752823867608,0.9790046773224088,0.100483826055809,0.9790752823867608,0.9790046773224088,0.100483826055809,0.6631239543333851,0.664657779694247,0.1077299831827188,0.967211614057484,0.9674689521546286,0.1010084127074007
70,2020-10-30,1.24,0.0,0.0,1.5,0.0,0.0,1.72,0.0,0.0,1.22,0.0,0.0,3269.9599609375,38.0200004577636,35.88,63.8973,0.0005340250113115,0.0286385038165497,74.0,Greed,0,-0.01212955013017425,0.015407203924330879,74.0,0.9793588533744326,0.979269039762276,0.1004724685613817,0.9793588533744326,0.979269039762276,0.1004724685613817,0.6630739827242047,0.6642337336273402,0.107629677015351,0.9657709580955036,0.9660503495922348,0.1010452973895603
71,2020-10-31,1.24,0.0,0.0,1.54,0.0,0.0,1.7,0.0,0.0,1.22,0.0,0.0,3269.9599609375,38.0200004577636,35.88,63.8973,0.0006221214190278,0.027889100473724,73.0,Greed,0,0.0,0.015407203924330879,73.0,0.980069194169572,0.9799843544817548,0.1004555505518364,0.980069194169572,0.9799843544817548,0.1004555505518364,0.6652653755435711,0.6668258373235101,0.1068717283010985,0.9644726510772978,0.9647702116271476,0.1010400231646422
72,2020-11-01,1.24,0.0,0.0,1.5,0.0,0.0,1.72,0.0,0.0,1.22,0.0,0.0,3269.9599609375,38.0200004577636,35.88,63.8973,0.0001042279414146,0.011898497429463,72.0,Greed,0,0.0,0.015407203924330879,72.0,0.9795485588294476,0.9794972213296906,0.1004947983713606,0.9795485588294476,0.9794972213296906,0.1004947983713606,0.6707863932566128,0.6730232114085664,0.1074142456290303,0.9654882528435852,0.9657906127597874,0.1010811846149518
73,2020-11-02,1.24,0.0,0.0,1.56,0.0,0.3521082042033757,1.72,0.0,0.0,1.24,0.0,0.0,3310.23999023437,37.1300010681152,35.73,72.2797,0.00062989236244,0.0306193851985244,71.0,Greed,0,0.012318202601270256,0.01632021735203263,71.0,0.9794160269953298,0.9793771116828937,0.1005072897623652,0.9794160269953298,0.9793771116828937,0.1005072897623652,0.6734291256761014,0.6758396013246653,0.1074536115833093,0.9650689303718704,0.9654207582349004,0.1010599062026678
74,2020-11-03,1.24,0.0,0.0,1.52,0.0,0.0,1.76,0.0,0.0,1.24,0.0,0.0,3369.15991210937,35.5499992370605,35.73,71.6464,0.0008417224697982,0.0290811963982214,71.0,Greed,0,0.01779929009643455,0.01825540568624585,71.0,0.9790812783963908,0.9790401950611736,0.1005473024677152,0.9790812783963908,0.9790401950611736,0.1005473024677152,0.6711738706005449,0.6740017230820925,0.1068881741500437,0.9655873660301592,0.965937249947214,0.1011171070429588
75,2020-11-04,1.24,0.0,0.0,1.54,0.0,0.0,1.76,0.0,0.0,1.22,0.0,0.0,3443.43994140625,29.5699996948242,35.82,69.9467,0.0007608590327188,0.0344625535123755,74.0,Greed,0,0.022047047701684974,0.011961512972486849,74.0,0.9787087148913998,0.9786839880279736,0.100556476698693,0.9787087148913998,0.9786839880279736,0.100556476698693,0.6595904916132408,0.6618724955658333,0.1067345681304267,0.9654639209829268,0.9658237284723244,0.1010413715373688
76,2020-11-05,1.24,0.0,0.0,1.52,0.0,0.0,1.78,0.0,0.0,1.22,0.0,0.0,3510.44995117187,27.579999923706,40.99,72.5426,0.0041871039369717,0.0328165247201232,72.0,Greed,0,0.019460194138961606,0.012746124637564513,72.0,0.9786505194170608,0.9786290861666818,0.1005632377442332,0.9786505194170608,0.9786290861666818,0.1005632377442332,0.6597914075673422,0.6622440754717787,0.1067926992671544,0.9647229302811802,0.9650992587901872,0.1010546870712601
77,2020-11-06,1.24,0.0,0.0,1.54,0.0,0.0,1.78,0.0,0.0,1.24,0.0,0.0,3509.43994140625,24.8600006103515,43.4,74.2531,0.0006817204694677,0.0307527472159234,90.0,Extreme Greed,0,-0.0002877151874172146,0.010053285782665773,90.0,0.9780537052628075,0.9780219934294248,0.1005841327036113,0.9780537052628075,0.9780219934294248,0.1005841327036113,0.6537077202494002,0.6555898515047061,0.1072814624348478,0.9637679258671852,0.9641646418941502,0.1010809932995994
78,2020-11-07,1.24,0.0,0.0,1.56,0.0,0.0,1.76,0.0,0.0,1.24,0.0,0.0,3509.43994140625,24.8600006103515,43.4,74.2531,0.0027414030814575,0.0527882601574857,88.0,Extreme Greed,0,0.0,0.010053285782665773,88.0,0.977739556443446,0.9777232073241546,0.1005707585412796,0.977739556443446,0.9777232073241546,0.1005707585412796,0.6533958519545353,0.6558094520922467,0.1062372194220803,0.9630458267387818,0.9634779510060134,0.1011170807672037
79,2020-11-08,1.24,0.0,0.0,1.54,0.0,0.0,1.8,0.0,0.0,1.24,0.0,0.0,3509.43994140625,24.8600006103515,43.4,74.2531,0.001247715475125,0.0288091662973249,82.0,Extreme Greed,0,0.0,0.010053285782665773,82.0,0.9785499758942582,0.9785275058062152,0.100550290146798,0.9785499758942582,0.9785275058062152,0.100550290146798,0.6529686479608161,0.6552381048942516,0.1074043644517368,0.9629321967686252,0.9633568267124892,0.1010856612314136
