time_index,date,vol_wass_betti0,vol_wass_betti1,vol_wass_entropy,log_wass_betti0,log_wass_betti1,log_wass_entropy,log_dtw_betti0,log_dtw_betti1,log_dtw_entropy,vol_dtw_betti0,vol_dtw_betti1,vol_dtw_entropy,SP500,VIX,BVOL,CVI,vol_btc_parkinson,vol_btc_rogers,fng_value,fng_classification
1411,2024/7/2,1.18,0.0,0.0,1.44,0.0,0.0,1.6,0.0,0.0,1.18,0.0,0.0,5509.009766,12.0299997329711,14.35,48.7618,0.0001944472911903,0.0136029952435861,51.0,Neutral
1412,2024/7/3,1.18,0.0,0.0,1.44,0.0,0.0,1.64,0.0,0.0,1.18,0.0,0.0,5537.02001953125,12.0900001525878,14.59,49.2687,0.0007478909439516,0.0249946447573505,50.0,Neutral
1413,2024/7/4,1.18,0.0,0.0,1.44,0.0,0.0,1.64,0.0,0.0,1.18,0.0,0.0,,,,,0.0013792053482007,0.0211418394608711,44.0,Fear
1414,2024/7/5,1.18,0.0,0.0,1.42,0.0,0.0,1.6,0.0,0.0,1.18,0.0,0.0,5567.18994140625,12.4799995422363,16.33,56.1623,0.0016677023026774,0.0575184194564004,29.0,Fear
1415,2024/7/6,1.18,0.0,0.0,1.46,0.0,0.0,1.6,0.0,0.0,1.18,0.0,0.0,,,,,0.0006517791092613,0.0229600240467381,26.0,Fear
1416,2024/7/7,1.18,0.0,0.0,1.46,0.0,0.0,1.64,0.0,0.0,1.18,0.0,0.0,,,,,0.000735796690127,0.0119432076416527,29.0,Fear
1417,2024/7/8,1.18,0.0,0.0,1.44,0.0,0.0,1.62,0.0,0.0,1.18,0.0,0.0,5572.85009765625,12.369999885559,17.24,57.3624,0.0016576471274247,0.0467618115279372,28.0,Fear
1418,2024/7/9,1.18,0.0,0.0,1.44,0.0,0.0,1.64,0.0,0.0,1.18,0.0,0.0,5576.97998046875,12.5100002288818,17.54,56.8129,0.0004063229683434,0.0175725193695466,27.0,Fear
1419,2024/7/10,1.18,0.0,0.0,1.42,0.0,0.0,1.62,0.0,0.0,1.18,0.0,0.0,5633.910156,12.8500003814697,17.78,55.1599,0.0005054300832382,0.0277399591387657,28.0,Fear
1420,2024/7/11,1.18,0.0,0.0,1.42,0.0,0.0,1.62,0.0,0.0,1.18,0.0,0.0,5584.5400390625,12.9200000762939,17.72,53.5034,0.0005055434118771,0.0306706138803701,29.0,Fear
1421,2024/7/12,1.18,0.0,0.0,1.42,0.0,0.0,1.6,0.02,0.0,1.18,0.0,0.0,5615.35009765625,12.4600000381469,17.8,51.4051,0.0004107737788759,0.0229168553024397,25.0,Extreme Fear
1422,2024/7/13,1.18,0.0,0.0,1.44,0.0,0.0,1.62,0.0,0.0,1.18,0.0,0.0,,,,,0.000413569632359,0.0185848602773046,25.0,Extreme Fear
1423,2024/7/14,1.18,0.0,0.0,1.44,0.0,0.0,1.64,0.0,0.0,1.18,0.0,0.0,,,,,0.0004396427047965,0.0176001884236159,33.0,Fear
1424,2024/7/15,1.18,0.0,0.0,1.44,0.0,0.0,1.6,0.0,0.0,1.18,0.0,0.0,5631.22021484375,13.119999885559,17.38,56.701,0.0015884104400245,0.0109872093349094,52.0,Neutral
1425,2024/7/16,1.18,0.0,0.0,1.42,0.0,0.0,1.6,0.0,0.0,1.18,0.0,0.0,5667.2001953125,13.1899995803833,18.21,59.7121,0.0007254972010535,0.0388703426176381,65.0,Greed
1426,2024/7/17,1.18,0.0,0.0,1.42,0.0,0.0,1.6,0.0,0.0,1.18,0.0,0.0,5588.27001953125,14.4799995422363,18.4,63.4041,0.0004025279494262,0.0225704982071547,69.0,Greed
1427,2024/7/18,1.18,0.0,0.0,1.4,0.0,0.0,1.58,0.0,0.0,1.18,0.0,0.0,5544.589844,15.9300003051757,18.12,60.3581,0.00030252497253,0.0206263330128385,61.0,Greed
1428,2024/7/19,1.18,0.0,0.0,1.44,0.0,0.0,1.58,0.02,0.0,1.18,0.0,0.0,5505.0,16.5200004577636,18.15,62.4976,0.0014282748597545,0.0332003095973201,60.0,Greed
1429,2024/7/20,1.18,0.0,0.0,1.44,0.0,0.0,1.62,0.02,0.0,1.18,0.0,0.0,,,,,0.0001383110939475,0.0129951629719468,74.0,Greed
1430,2024/7/21,1.18,0.0,0.0,1.46,0.0,0.0,1.58,0.0,0.0,1.18,0.0,0.0,,,,,0.0005130081722973,0.0272668568948622,74.0,Greed
1431,2024/7/22,1.18,0.0,0.0,1.44,0.0,0.0,1.58,0.02,0.0,1.18,0.0,0.0,5564.410156,14.9099998474121,18.59,67.9045,0.0002761114892654,0.019877105748002,70.0,Greed
1432,2024/7/23,1.18,0.0,0.0,1.44,0.0,0.0,1.6,0.0,0.0,1.18,0.0,0.0,5555.740234,14.7200002670288,18.89,67.9041,0.000427794240947,0.0171003482934207,71.0,Greed
1433,2024/7/24,1.18,0.0,0.0,1.42,0.0,0.0,1.58,0.0,0.0,1.18,0.0,0.0,5427.1298828125,18.0400009155273,18.6,64.4439,0.0003191380975069,0.0225832699778533,69.0,Greed
1434,2024/7/25,1.18,0.0,0.0,1.42,0.0,0.0,1.6,0.0,0.0,1.18,0.0,0.0,5399.22021484375,18.4599990844726,18.34,64.053,0.0005984684170074,0.0333134017378256,68.0,Greed
1435,2024/7/26,1.18,0.0,0.0,1.42,0.0,0.0,1.6,0.0,0.0,1.18,0.0,0.0,5459.10009765625,16.3899993896484,18.61,63.0632,0.0004882044988689,0.0131052665661752,68.0,Greed
1436,2024/7/27,1.18,0.0,0.0,1.42,0.0,0.0,1.62,0.0,0.0,1.18,0.0,0.0,,,,,0.0005650850731866,0.0282087932810087,72.0,Greed
1437,2024/7/28,1.18,0.0,0.0,1.48,0.0,0.0,1.64,0.0,0.0,1.18,0.0,0.0,,,,,0.0001163920982566,0.013790743834258,71.0,Greed
1438,2024/7/29,1.18,0.0,0.0,1.5,0.0,0.0,1.7,0.0,0.0,1.18,0.0,0.0,5463.5400390625,16.6000003814697,18.63,57.0625,0.0009243766614338,0.0356177580613442,74.0,Greed
1439,2024/7/30,1.18,0.0,0.0,1.54,0.0,0.0,1.7,0.0,0.0,1.18,0.0,0.0,5436.43994140625,17.6900005340576,19.04,53.7969,0.0002283425061651,0.0182209103496359,67.0,Greed
1440,2024/7/31,1.18,0.0,0.0,1.5,0.0,0.0,1.68,0.0,0.0,1.18,0.0,0.0,5522.2998046875,16.3600006103515,18.9,52.8275,0.0004341328962258,0.018433328865506,61.0,Greed
1441,2024/8/1,1.18,0.0,0.0,1.54,0.0,0.0,1.7,0.0,0.0,1.18,0.0,0.0,5446.68017578125,18.5900001525878,19.11,51.8882,0.0009877226905745,0.0433540276374236,52.0,Neutral
1442,2024/8/2,1.18,0.0,0.0,1.5,0.0,0.687848038741814,1.7,0.0,0.0,1.18,0.0,0.0,5346.56005859375,23.3899993896484,19.73,52.9015,0.0016925832642398,0.0203818665661487,57.0,Greed
1443,2024/8/3,1.18,0.0,0.0,1.52,0.0,0.0,1.68,0.0,0.0,1.18,0.0,0.0,,,,,0.0005183025734012,0.0254628222181512,37.0,Fear
1444,2024/8/4,1.18,0.0,0.0,1.5,0.0,0.0,1.7,0.0,0.0,1.18,0.0,0.0,,,,,0.0015315060650889,0.0351916768898438,34.0,Fear
1445,2024/8/5,1.18,0.0,0.0,1.5,0.0,0.0,1.68,0.0,0.0,1.18,0.0,0.0,5186.330078,38.5699996948242,22.48,69.9784,0.0105188215535704,0.1268634618788244,26.0,Fear
1446,2024/8/6,1.18,0.0,0.0,1.46,0.0,0.0,1.66,0.0,0.0,1.18,0.0,0.0,5240.02978515625,27.7099990844726,24.9,67.7486,0.0011154906951979,0.031861578405337,17.0,Extreme Fear
1447,2024/8/7,1.18,0.0,0.0,1.46,0.0,0.0,1.72,0.0,0.0,1.18,0.0,0.0,5199.5,27.8500003814697,24.63,66.859,0.0011035137393078,0.040128447958984,29.0,Fear
1448,2024/8/8,1.18,0.0,0.0,1.48,0.0,0.0,1.7,0.0,0.0,1.18,0.0,0.0,5319.31005859375,23.7900009155273,25.4,63.981,0.0065596644543047,0.0508704493203075,20.0,Extreme Fear
1449,2024/8/9,1.18,0.0,0.0,1.46,0.0,0.0,1.68,0.0,0.0,1.18,0.0,0.0,5344.160156,20.3700008392334,26.19,61.8593,0.0004589619948691,0.0276146027708516,48.0,Neutral
1450,2024/8/10,1.18,0.0,0.0,1.48,0.0,0.0,1.74,0.02,0.0,1.18,0.0,0.0,,,,,0.0001348221961142,0.0136827627694982,40.0,Fear
1451,2024/8/11,1.18,0.0,0.0,1.44,0.0,0.0,1.74,0.0,0.0,1.18,0.0,0.0,,,,,0.0011767184796271,0.0310763364607272,39.0,Fear
1452,2024/8/12,1.18,0.0,0.0,1.48,0.0,0.0,1.74,0.0,0.0,1.18,0.0,0.0,5344.39013671875,20.7099990844726,26.14,64.1595,0.0009218082496373,0.0350663350671158,25.0,Extreme Fear
1453,2024/8/13,1.18,0.0,0.0,1.44,0.0,0.0,1.76,0.0,0.0,1.18,0.0,0.0,5434.43017578125,18.1200008392334,26.15,63.8011,0.0009410593268997,0.0329720779732013,31.0,Fear
1454,2024/8/14,1.18,0.0,0.0,1.44,0.0,0.0,1.74,0.0,0.0,1.18,0.0,0.0,5455.2099609375,16.1900005340576,26.05,62.2256,0.0010332079409508,0.0320160223947198,30.0,Fear
1455,2024/8/15,1.18,0.0,0.0,1.42,0.0,0.0,1.74,0.0,0.0,1.18,0.0,0.0,5543.22021484375,15.2299995422363,25.97,60.1412,0.0014506010018878,0.0427214050768131,29.0,Fear
1456,2024/8/16,1.18,0.0,0.0,1.42,0.0,0.0,1.72,0.0,0.0,1.18,0.0,0.0,5554.25,14.8000001907348,26.72,58.6703,0.0007905609487106,0.0294482586710329,27.0,Fear
1457,2024/8/17,1.18,0.0,0.0,1.44,0.0,0.0,1.76,0.0,0.0,1.18,0.0,0.0,,,,,7.952204872700254e-05,0.0079952773544041,25.0,Extreme Fear
1458,2024/8/18,1.18,0.0,0.0,1.4,0.0,0.0,1.68,0.0,0.0,1.18,0.0,0.0,,,,,0.0003381758849188,0.0202266403138323,31.0,Fear
1459,2024/8/19,1.18,0.0,0.0,1.4,0.0,0.0,1.62,0.0,0.0,1.18,0.0,0.4164792182801319,5608.25,14.6499996185302,26.6,58.6815,0.0003194389185674,0.0182295638474546,28.0,Fear
1460,2024/8/20,1.18,0.0,0.0,1.38,0.0,0.0,1.58,0.0,0.0,1.18,0.0,0.0,5597.1201171875,15.8800001144409,26.8,58.8154,0.0007775084942488,0.0367254940575934,30.0,Fear
1461,2024/8/21,1.18,0.0,0.0,1.34,0.0,0.0,1.56,0.0,0.0,1.18,0.0,0.0,5620.85009765625,16.2700004577636,27.04,59.5393,0.0008987492972516,0.0250518039266192,26.0,Fear
1462,2024/8/22,1.18,0.0,0.0,1.36,0.0,0.0,1.56,0.0,0.0,1.18,0.0,0.0,5570.64013671875,17.5499992370605,27.24,58.635,0.000249117716956,0.0166387308152957,39.0,Fear
1463,2024/8/23,1.18,0.0,0.0,1.36,0.0,0.0,1.56,0.0,0.0,1.18,0.0,0.5884718345110979,5634.60986328125,15.8599996566772,27.29,58.3244,0.0019244668241917,0.0311812110162708,34.0,Fear
1464,2024/8/24,1.18,0.0,0.0,1.36,0.0,0.0,1.58,0.0,0.0,1.18,0.0,0.6746612658547375,,,,,7.021204685628747e-05,0.0099734294493438,56.0,Greed
1465,2024/8/25,1.18,0.0,0.0,1.38,0.0,0.0,1.56,0.0,0.0,1.18,0.0,0.0,,,,,0.0001175576792319,0.013113187395331,54.0,Neutral
1466,2024/8/26,1.18,0.0,0.0,1.36,0.0,0.0,1.58,0.0,0.0,1.18,0.0,0.0,5616.839844,16.1499996185302,27.39,56.8138,0.000239366958837,0.0083343477306048,55.0,Greed
1467,2024/8/27,1.18,0.0,0.0,1.34,0.0,0.0,1.56,0.0,0.0,1.18,0.0,0.6112826787776141,5625.7998046875,15.4300003051757,27.34,56.5994,0.0025461990833471,0.046644108140426,48.0,Neutral
1468,2024/8/28,1.18,0.0,0.0,1.34,0.0,0.0,1.58,0.0,0.0,1.18,0.0,0.0,5592.18017578125,17.1100006103515,28.05,57.0632,0.0005690646289826,0.0279742955984977,30.0,Fear
1469,2024/8/29,1.18,0.0,0.0,1.36,0.0,0.0,1.58,0.0,0.0,1.18,0.0,0.0,5591.9599609375,15.6499996185302,28.01,58.275,0.0005764858793228,0.0333283171837311,29.0,Fear
1470,2024/8/30,1.18,0.0,0.0,1.36,0.0,0.0,1.62,0.0,0.0,1.18,0.0,0.0,5648.39990234375,15.0,28.28,57.7187,0.0004721281823882,0.0273986679065894,34.0,Fear
1471,2024/8/31,1.18,0.0,0.0,1.34,0.0,0.0,1.56,0.0,0.0,1.18,0.0,0.5568399718446446,,,,,4.55013545550612e-05,0.0078586998422323,29.0,Fear
1472,2024/9/1,1.18,0.0,0.0,1.36,0.0,0.0,1.56,0.0,0.0,1.18,0.0,0.3043096936574483,,,,,0.0003629742904411,0.0101664552903103,26.0,Fear
1473,2024/9/2,1.18,0.0,0.0,1.36,0.0,0.0,1.54,0.0,0.0,1.18,0.0,0.0,,,,,0.0005460850943555,0.0169679414876313,26.0,Fear
1474,2024/9/3,1.18,0.0,0.0,1.38,0.0,0.0,1.54,0.0,0.0,1.18,0.0,0.0,5528.93017578125,20.7199993133544,27.46,58.6862,0.0005996497019599,0.022086954840496,26.0,Fear
1475,2024/9/4,1.18,0.0,0.0,1.34,0.0,0.0,1.58,0.0,0.0,1.18,0.0,0.0,5520.06982421875,21.3199996948242,24.62,61.437,0.0008918391032718,0.0378158147101623,27.0,Fear
1476,2024/9/5,1.18,0.0,0.0,1.36,0.0,0.0,1.54,0.0,0.0,1.18,0.0,0.0,5503.410156,19.8999996185302,22.36,61.3223,0.0007436807842014,0.0230209631092587,29.0,Fear
1477,2024/9/6,1.18,0.0,0.0,1.36,0.0,0.0,1.54,0.0,0.0,1.18,0.0,0.0,5408.419922,22.3799991607666,22.31,63.3571,0.0023048887495023,0.0494763792841637,22.0,Extreme Fear
1478,2024/9/7,1.18,0.0,0.0,1.34,0.0,0.0,1.56,0.0,0.0,1.18,0.0,0.0,,,,,0.0001475645876042,0.015436352112169,23.0,Extreme Fear
1479,2024/9/8,1.18,0.0,0.0,1.34,0.0,0.0,1.54,0.0,0.0,1.18,0.0,0.687663386656201,,,,,0.0003297540914157,0.01940284912802,29.0,Fear
1480,2024/9/9,1.18,0.0,0.0,1.36,0.0,0.0,1.54,0.0,0.0,1.18,0.0,0.0,5471.0498046875,19.4500007629394,20.75,63.9648,0.0013485263044538,0.0347064949637852,26.0,Fear
1481,2024/9/10,1.18,0.0,0.0,1.36,0.0,0.0,1.52,0.0,0.0,1.18,0.0,0.0,5495.52001953125,19.079999923706,21.18,62.7302,0.0002857327858122,0.0185472020992556,33.0,Fear
1482,2024/9/11,1.18,0.0,0.0,1.36,0.0,0.0,1.52,0.0,0.0,1.18,0.0,0.0,5554.1298828125,17.6900005340576,21.11,60.2565,0.0006575430591713,0.0349848699909595,37.0,Fear
1483,2024/9/12,1.18,0.0,0.0,1.34,0.0,0.0,1.52,0.0,0.3360792560229604,1.18,0.0,0.0,5595.759766,17.0699996948242,21.25,58.4241,0.0001558634453088,0.0121131161453864,31.0,Fear
1484,2024/9/13,1.18,0.0,0.0,1.3,0.0,0.0,1.5,0.0,0.0,1.18,0.0,0.0,5626.02001953125,16.5599994659423,20.97,57.686,0.0009269193529994,0.0215336277721341,32.0,Fear
1485,2024/9/14,1.18,0.0,0.0,1.34,0.0,0.0,1.52,0.0,0.0,1.18,0.0,0.0,,,,,0.0001295688002053,0.0125840109404003,50.0,Neutral
1486,2024/9/15,1.18,0.0,0.0,1.34,0.0,0.0,1.54,0.0,0.0,1.18,0.0,0.6673292619786142,,,,,0.0002891223859903,0.0175631991016998,51.0,Neutral
1487,2024/9/16,1.18,0.0,0.0,1.32,0.0,0.0,1.5,0.0,0.0,1.18,0.0,0.0,5633.089844,17.1399993896484,19.14,57.6806,0.0003076595213265,0.0187293397435451,39.0,Fear
1488,2024/9/17,1.18,0.0,0.0,1.3,0.0,0.0,1.54,0.0,0.0,1.18,0.0,0.5686353945353111,5634.580078,17.6100006103515,19.31,58.4485,0.0013878840431533,0.0361860295779017,33.0,Fear
1489,2024/9/18,1.18,0.0,0.0,1.32,0.0,0.0,1.52,0.0,0.0,1.18,0.0,0.0,5618.259766,18.2299995422363,19.85,58.6079,0.0005907637400776,0.0271954503242767,45.0,Fear
1490,2024/9/19,1.18,0.0,0.0,1.28,0.0,0.0,1.54,0.0,0.0,1.18,0.0,0.0,5713.64013671875,16.329999923706,19.93,56.1566,0.0004691474407214,0.0231213101584955,49.0,Neutral
1491,2024/9/20,1.18,0.0,0.0,1.34,0.0,0.0,1.52,0.02,0.5771094743844978,1.18,0.0,0.0,5702.5498046875,16.1499996185302,19.56,56.6615,0.0002777638136645,0.019784207007449,54.0,Neutral
1492,2024/9/21,1.18,0.0,0.0,1.34,0.0,0.0,1.54,0.0,0.0,1.18,0.0,0.0,,,,,5.225329243394207e-05,0.0086619610750787,54.0,Neutral
1493,2024/9/22,1.18,0.0,0.0,1.32,0.0,0.0,1.54,0.0,0.0,1.18,0.0,0.0,,,,,0.0002176015152799,0.0184868303767833,52.0,Neutral
1494,2024/9/23,1.18,0.0,0.0,1.34,0.0,0.0,1.56,0.0,0.0,1.18,0.0,0.0,5718.56982421875,15.8900003433227,18.41,56.2002,0.0003943472760368,0.0234860699601123,50.0,Neutral
1495,2024/9/24,1.18,0.0,0.0,1.32,0.0,0.0,1.52,0.0,0.0,1.18,0.0,0.0,5732.93017578125,15.3900003433227,18.43,55.9524,0.0003405781913283,0.0189916323352166,54.0,Neutral
1496,2024/9/25,1.18,0.0,0.0,1.34,0.0,0.0,1.52,0.0,0.0,1.18,0.0,0.0,5722.259766,15.4099998474121,18.55,56.0574,0.0003055862968537,0.0163966049062729,59.0,Greed
1497,2024/9/26,1.18,0.0,0.0,1.34,0.0,0.0,1.52,0.0,0.0,1.18,0.0,0.0,5745.3701171875,15.369999885559,18.58,55.4221,0.0008522039525973,0.0260062868259607,50.0,Neutral
1498,2024/9/27,1.18,0.0,0.0,1.32,0.0,0.0,1.52,0.02,0.0,1.18,0.0,0.0,5738.169922,16.9599990844726,17.36,56.7538,0.0002216241752336,0.0166852564327785,61.0,Greed
1499,2024/9/28,1.18,0.0,0.0,1.32,0.0,0.0,1.54,0.02,0.3672587849855516,1.18,0.0,0.0,,,,,5.28909373475383e-05,0.0085079101506852,64.0,Greed
1500,2024/9/29,1.18,0.0,0.0,1.36,0.0,0.0,1.56,0.02,0.3946543659667784,1.18,0.0,0.0,,,,,3.199213289241166e-05,0.0060761406271438,63.0,Greed
1501,2024/9/30,1.18,0.0,0.0,1.34,0.0,0.0,1.54,0.04,0.6680554670763613,1.18,0.0,0.0,5762.47998046875,16.7299995422363,16.53,58.1433,0.0006663675215937,0.0176270005923078,61.0,Greed
1502,2024/10/1,1.18,0.0,0.0,1.36,0.0,0.0,1.52,0.0,0.0,1.18,0.0,0.0,5708.75,19.2600002288818,16.55,59.3905,0.0014370379454454,0.0343980100924955,50.0,Neutral
1503,2024/10/2,1.18,0.0,0.0,1.34,0.0,0.0,1.52,0.02,0.0,1.18,0.0,0.0,5709.5400390625,18.8999996185302,16.81,60.6929,0.0005372014298828,0.0289711301720341,42.0,Fear
1504,2024/10/3,1.18,0.0,0.0,1.34,0.0,0.0,1.52,0.0,0.0,1.18,0.0,0.0,5699.93994140625,20.4899997711181,17.32,60.6085,0.0002477892217833,0.0184857877626894,37.0,Fear
1505,2024/10/4,1.18,0.0,0.0,1.36,0.0,0.0,1.52,0.0,0.0,1.18,0.0,0.0,5751.06982421875,19.2099990844726,16.93,60.7465,0.0003842806075199,0.0174751175269177,41.0,Fear
1506,2024/10/5,1.18,0.0,0.0,1.38,0.0,0.0,1.54,0.0,0.0,1.18,0.0,0.0,,,,,4.352838153793069e-05,0.0078451556295693,49.0,Neutral
1507,2024/10/6,1.18,0.0,0.0,1.38,0.0,0.0,1.54,0.0,0.6917936968629401,1.18,0.0,0.5488164732345634,,,,,0.0001175497711665,0.0097759272178362,50.0,Neutral
1508,2024/10/7,1.18,0.0,0.0,1.38,0.0,0.0,1.52,0.0,0.0,1.18,0.0,0.0,5695.93994140625,22.6399993896484,15.52,61.1341,0.0004726471734191,0.0300697299514013,50.0,Neutral
1509,2024/10/8,1.18,0.0,0.0,1.38,0.0,0.0,1.5,0.0,0.0,1.18,0.0,0.0,5751.1298828125,21.4200000762939,15.75,58.1613,0.0001634748790233,0.0167675879849116,49.0,Neutral
1510,2024/10/9,1.18,0.0,0.0,1.38,0.0,0.0,1.5,0.0,0.0,1.18,0.0,0.0,5792.0400390625,20.8600006103515,15.56,59.1022,0.0004605383145276,0.017910868900352,49.0,Neutral
1511,2024/10/10,1.18,0.0,0.0,1.4,0.02,0.0,1.5,0.0,0.0,1.18,0.0,0.0,5780.0498046875,20.9300003051757,15.23,59.3734,0.0005482286974799,0.0287042286331743,39.0,Fear
1512,2024/10/11,1.18,0.0,0.0,1.36,0.0,0.0,1.48,0.0,0.0,1.18,0.0,0.0,5815.02978515625,20.4599990844726,15.23,58.6649,0.0010659741857987,0.0302857762144625,32.0,Fear
1513,2024/10/12,1.18,0.0,0.0,1.34,0.0,0.0,1.5,0.0,0.0,1.18,0.0,0.0,,,,,9.203944973244664e-05,0.0080432606405318,49.0,Neutral
1514,2024/10/13,1.18,0.0,0.0,1.3,0.0,0.0,1.48,0.0,0.0,1.18,0.0,0.0,,,,,0.0001406026562991,0.0158078420854084,50.0,Neutral
1515,2024/10/14,1.18,0.0,0.0,1.34,0.0,0.0,1.5,0.0,0.0,1.18,0.0,0.0,5859.85009765625,19.7000007629394,14.92,61.4173,0.0014178259466383,0.0270936241602744,48.0,Neutral
1516,2024/10/15,1.18,0.0,0.0,1.38,0.0,0.0,1.48,0.0,0.5836207321998901,1.18,0.0,0.0,5815.259766,20.6399993896484,15.15,62.0299,0.0007737970332738,0.0313539074771291,65.0,Greed
1517,2024/10/16,1.18,0.0,0.0,1.36,0.0,0.0,1.48,0.0,0.0,1.18,0.0,0.0,5842.47021484375,19.579999923706,15.23,62.0842,0.0002064769660616,0.0165737087088884,73.0,Greed
1518,2024/10/17,1.18,0.0,0.0,1.36,0.0,0.0,1.48,0.0,0.5421322143115319,1.18,0.0,0.0,5841.47021484375,19.1100006103515,15.06,61.0053,0.0001274759917232,0.0139695983530534,71.0,Greed
1519,2024/10/18,1.18,0.0,0.0,1.4,0.0,0.0,1.52,0.02,0.0,1.18,0.0,0.0,5864.669922,18.0300006866455,14.31,60.3218,0.000249946371495,0.0157483448597796,73.0,Greed
1520,2024/10/19,1.18,0.0,0.0,1.38,0.0,0.0,1.52,0.0,0.0,1.18,0.0,0.0,,,,,3.1960123722744756e-05,0.0066966683667363,72.0,Greed
1521,2024/10/20,1.18,0.0,0.0,1.38,0.0,0.0,1.54,0.0,0.0,1.18,0.0,0.0,,,,,0.0001199274392261,0.0111410646640701,73.0,Greed
1522,2024/10/21,1.18,0.0,0.0,1.38,0.02,0.0,1.56,0.0,0.0,1.18,0.0,0.0,5853.97998046875,18.3700008392334,13.87,60.452,0.0005385192083753,0.0214535107680314,72.0,Greed
1523,2024/10/22,1.18,0.0,0.0,1.38,0.0,0.0,1.56,0.0,0.0,1.18,0.0,0.0,5851.2001953125,18.2000007629394,14.19,59.7692,0.0001189542401634,0.013342874108677,70.0,Greed
1524,2024/10/23,1.18,0.0,0.0,1.36,0.0,0.0,1.52,0.0,0.0,1.18,0.0,0.0,5797.419922,19.2399997711181,13.91,59.6233,0.0004025884055785,0.0250799389069629,71.0,Greed
1525,2024/10/24,1.18,0.0,0.0,1.36,0.0,0.0,1.56,0.0,0.0,1.18,0.0,0.0,5809.85986328125,19.079999923706,13.95,59.885,0.0004337115251438,0.0192653225907637,69.0,Greed
1526,2024/10/25,1.18,0.0,0.0,1.38,0.0,0.0,1.54,0.0,0.0,1.18,0.0,0.0,5808.1201171875,20.329999923706,13.92,59.5572,0.0008202537968786,0.0303443146543298,72.0,Greed
1527,2024/10/26,1.18,0.0,0.0,1.42,0.0,0.0,1.56,0.0,0.0,1.18,0.0,0.0,,,,,7.399251603738514e-05,0.009274185973113,,
1528,2024/10/27,1.2,0.0,0.0,1.4,0.0,0.0,1.56,0.0,0.0,1.18,0.0,0.0,,,,,0.0001493220316916,0.0108751180217855,74.0,Greed
1529,2024/10/28,1.2,0.0,0.0,1.42,0.0,0.0,1.6,0.0,0.0,1.18,0.0,0.0,5823.52001953125,19.7999992370605,13.89,60.5702,0.0005450758519597,0.0184842439974697,72.0,Greed
1530,2024/10/29,1.2,0.0,0.0,1.38,0.0,0.0,1.62,0.0,0.0,1.18,0.0,0.0,5832.919922,19.3400001525878,14.27,61.7029,0.0010403012281254,0.0265920337805417,72.0,Greed
1531,2024/10/30,1.2,0.0,0.0,1.42,0.0,0.0,1.64,0.0,0.0,1.18,0.0,0.0,5813.669922,20.3500003814697,14.01,62.4158,0.0001545315567243,0.0159325531047051,77.0,Extreme Greed
1532,2024/10/31,1.22,0.0,0.0,1.42,0.0,0.0,1.74,0.0,0.0,1.2,0.0,0.0,5705.4501953125,23.1599998474121,13.94,63.5695,0.0006729414164715,0.0223677819942488,77.0,Extreme Greed
1533,2024/11/1,1.22,0.0,0.0,1.48,0.0,0.0,1.74,0.0,0.0,1.22,0.0,0.0,5728.7998046875,21.8799991607666,13.8,63.0987,0.000565988832003,0.0277089501432567,75.0,Greed
1534,2024/11/2,1.24,0.0,0.0,1.56,0.0,0.0,1.8,0.0,0.6907960858022141,1.22,0.0,0.0,,,,,5.1966490039031194e-05,0.008342723130723,72.0,Greed
1535,2024/11/3,1.24,0.0,0.0,1.58,0.0,0.0,1.84,0.0,0.0,1.24,0.0,0.0,,,,,0.00027207674906,0.0223292546861541,74.0,Greed
1536,2024/11/4,1.24,0.0,0.0,1.6,0.0,0.0,1.84,0.0,0.0,1.22,0.0,0.0,5712.68994140625,21.9799995422363,13.29,67.0277,0.0005375885890401,0.0257821848951106,70.0,Greed
1537,2024/11/5,1.26,0.0,0.0,1.58,0.0,0.0,1.88,0.02,0.0,1.26,0.0,0.0,5782.759766,20.4899997711181,13.43,67.8162,0.0007115902624751,0.028228595764815,70.0,Greed
1538,2024/11/6,1.24,0.0,0.0,1.6,0.0,0.0,1.92,0.02,0.0,1.26,0.0,0.0,5929.0400390625,16.2700004577636,16.24,61.0995,0.0034644060009672,0.0331412530596011,70.0,Greed
1539,2024/11/7,1.24,0.0,0.0,1.58,0.0,0.0,1.92,0.0,0.0,1.28,0.0,0.0,5973.10009765625,15.1999998092651,16.13,59.8218,0.0003816679681081,0.0229024978696471,77.0,Extreme Greed
1540,2024/11/8,1.24,0.0,0.0,1.56,0.0,0.0,1.96,0.0,0.0,1.28,0.0,0.0,5995.5400390625,14.9399995803833,16.23,57.4671,0.0001587800425863,0.0142004502080907,75.0,Greed
1541,2024/11/9,1.24,0.0,0.0,1.56,0.0,0.0,1.96,0.0,0.0,1.28,0.0,0.0,,,,,8.310461961452428e-05,0.0120493366231513,75.0,Greed
1542,2024/11/10,1.24,0.0,0.0,1.54,0.0,0.0,1.92,0.0,0.0,1.26,0.0,0.0,,,,,0.0013928535608268,0.029499771851457,78.0,Extreme Greed
1543,2024/11/11,1.24,0.0,0.0,1.58,0.0,0.0,1.96,0.02,0.0,1.26,0.0,0.0,6001.35009765625,14.9700002670288,15.96,60.9551,0.0043518253847528,0.036363851029872,76.0,Extreme Greed
